,time,Room,Day,Class,Enrollment,Instructor,Str_Start,Str_End
897,1/1/1900 8:30,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
898,1/1/1900 9:00,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
899,1/1/1900 9:30,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
900,1/1/1900 10:00,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
901,1/1/1900 10:30,3690,Thursday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
902,1/1/1900 11:00,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
903,1/1/1900 11:30,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
904,1/1/1900 12:00,3690,Thursday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
905,1/1/1900 12:30,3690,Thursday,N/A,0,N/A,N/A,N/A
906,1/1/1900 13:00,3690,Thursday,N/A,0,N/A,N/A,N/A
907,1/1/1900 13:30,3690,Thursday,N/A,0,N/A,N/A,N/A
908,1/1/1900 14:00,3690,Thursday,N/A,0,N/A,N/A,N/A
909,1/1/1900 14:30,3690,Thursday,N/A,0,N/A,N/A,N/A
910,1/1/1900 15:00,3690,Thursday,N/A,0,N/A,N/A,N/A
911,1/1/1900 15:30,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
912,1/1/1900 16:00,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
913,1/1/1900 16:30,3690,Thursday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
914,1/1/1900 17:00,3690,Thursday,N/A,0,N/A,N/A,N/A
915,1/1/1900 17:30,3690,Thursday,N/A,0,N/A,N/A,N/A
916,1/1/1900 18:00,3690,Thursday,N/A,0,N/A,N/A,N/A
917,1/1/1900 18:30,3690,Thursday,N/A,0,N/A,N/A,N/A
918,1/1/1900 19:00,3690,Thursday,N/A,0,N/A,N/A,N/A
919,1/1/1900 19:30,3690,Thursday,N/A,0,N/A,N/A,N/A
920,1/1/1900 20:00,3690,Thursday,N/A,0,N/A,N/A,N/A
921,1/1/1900 20:30,3690,Thursday,N/A,0,N/A,N/A,N/A
922,1/1/1900 21:00,3690,Thursday,N/A,0,N/A,N/A,N/A
923,1/1/1900 21:30,3690,Thursday,,0,,21:30,22:00
924,1/1/1900 8:00,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
925,1/1/1900 8:30,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
926,1/1/1900 9:00,3690,Tuesday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
927,1/1/1900 9:30,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
928,1/1/1900 10:00,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
929,1/1/1900 10:30,3690,Tuesday,ISTE( 456)-MobileApplicationDevelopmentII,17,Bryan French,9:30,10:45
930,1/1/1900 11:00,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
931,1/1/1900 11:30,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
932,1/1/1900 12:00,3690,Tuesday,ISTE( 454)-MobileApplicationDevelopmentI,19,Bryan French,11:00,12:15
933,1/1/1900 12:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
934,1/1/1900 13:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
935,1/1/1900 13:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
936,1/1/1900 14:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
937,1/1/1900 14:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
938,1/1/1900 15:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
939,1/1/1900 15:30,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
940,1/1/1900 16:00,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
941,1/1/1900 16:30,3690,Tuesday,ISTE( 140)-Web&MobileI,32,John-Paul Takats,15:30,16:45
942,1/1/1900 17:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
943,1/1/1900 17:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
944,1/1/1900 18:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
945,1/1/1900 18:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
946,1/1/1900 19:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
947,1/1/1900 19:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
948,1/1/1900 20:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
949,1/1/1900 20:30,3690,Tuesday,N/A,0,N/A,N/A,N/A
950,1/1/1900 21:00,3690,Tuesday,N/A,0,N/A,N/A,N/A
951,1/1/1900 21:30,3690,Tuesday,,0,,21:30,22:00
952,1/1/1900 8:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
953,1/1/1900 8:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
954,1/1/1900 9:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
955,1/1/1900 9:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
956,1/1/1900 10:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
957,1/1/1900 10:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
958,1/1/1900 11:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
959,1/1/1900 11:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
960,1/1/1900 12:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
961,1/1/1900 12:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
962,1/1/1900 13:00,3690,Wednesday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
963,1/1/1900 13:30,3690,Wednesday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
964,1/1/1900 14:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
965,1/1/1900 14:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
966,1/1/1900 15:00,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
967,1/1/1900 15:30,3690,Wednesday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
968,1/1/1900 16:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
969,1/1/1900 16:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
970,1/1/1900 17:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
971,1/1/1900 17:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
972,1/1/1900 18:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
973,1/1/1900 18:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
974,1/1/1900 19:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
975,1/1/1900 19:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
976,1/1/1900 20:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
977,1/1/1900 20:30,3690,Wednesday,N/A,0,N/A,N/A,N/A
978,1/1/1900 21:00,3690,Wednesday,N/A,0,N/A,N/A,N/A
979,1/1/1900 21:30,3690,Wednesday,,0,,21:30,22:00
